id	symbols	category	source	source_lines	english	zh	status	note
4302	IDS_AMMO_DESC_3	equipment	CRES_modernizer.DLL	to2:261	Tulwar	印度弯刀		
4303	IDS_AMMO_DESC_4	equipment	CRES_modernizer.DLL	to2:262	Thrown projectile with razor sharp edges. Can also be used to cause distractions.	带有锋利刃口的投掷武器，也可用于制造声响转移注意。		
4304	IDS_AMMO_DESC_5	equipment	CRES_modernizer.DLL	to2:267	Fragmentation explosive detonates on a 3 second fuse.	破片炸弹会在三秒引信结束后爆炸。		
4305	IDS_AMMO_DESC_6	equipment	CRES_modernizer.DLL	to2:268	Releases a cloud of stun gas that temporarily dazes targets.	释放一团眩晕气体，使目标暂时失去行动能力。		
4306	IDS_AMMO_DESC_7	equipment	CRES_modernizer.DLL	to2:269	Area effect that renders targets temporarily unconscious.	范围效果，可使目标暂时昏迷。		
4307	IDS_AMMO_DESC_8	equipment	CRES_modernizer.DLL	to2:270	Produces a deadly cloud of corrosive gas.	产生一团致命的腐蚀性气体。		
4308	IDS_AMMO_DESC_9	equipment	CRES_modernizer.DLL	to2:271	Standard .32 caliber full metal jacket ammunition.	标准 .32 口径全金属被甲弹。		
4309	IDS_AMMO_DESC_10	equipment	CRES_modernizer.DLL	to2:272	.32 caliber rounds with tiny poison capsules inserted at the tip of each cartridge. Effective against living targets.	.32 口径弹药，每枚弹头尖端都装有微型毒药胶囊，对生物目标十分有效。		
4310	IDS_AMMO_DESC_11	equipment	CRES_modernizer.DLL	to2:273	Renders enemies temporarily unconscious.	使敌人暂时昏迷。		
4311	IDS_AMMO_DESC_12	equipment	CRES_modernizer.DLL	to2:274	Disables security cameras by displaying innocuous video loop.	播放无害的循环画面，使监控摄像机失效。		
4312	IDS_AMMO_DESC_13	equipment	CRES_modernizer.DLL	to2:275	Creates a puddle of powerful liquid adhesive. Will stop enemies in their tracks for short duration.	形成一摊强力液体黏合剂，使敌人短时间内动弹不得。		
4313	IDS_AMMO_DESC_14	equipment	CRES_modernizer.DLL	to2:276	Emits a powerful electrical charge.	释放强力电击。		
4314	IDS_AMMO_DESC_15	equipment	CRES_modernizer.DLL	to2:277	Anti-Super Soldier Serum produces a chemical reaction in super soldiers that effectively causes them to boil. Harmless against humans.	抗超级士兵血清会在超级士兵体内引发化学反应，实际上将其煮沸，但对普通人无害。		
4315	IDS_AMMO_DESC_16	equipment	CRES_modernizer.DLL	to2:278	Produces a cloud of debilitating laughing gas.	产生一团使人丧失行动能力的笑气。		
4316	IDS_AMMO_DESC_17	equipment	CRES_modernizer.DLL	to2:279	12-gauge shot spreads from the gun barrel, creating a wide firing arc that is highly effective at close range.	12号霰弹从枪口散射，形成宽广射击范围，近距离威力极强。		
4317	IDS_AMMO_DESC_18	equipment	CRES_modernizer.DLL	to2:280	Explosive pellets burst on impact, causing massive damage to targets.	爆炸弹丸命中后炸裂，对目标造成巨大伤害。		
4318	IDS_AMMO_DESC_19	equipment	CRES_modernizer.DLL	to2:281	Standard 9 millimeter full metal jacket ammunition.	标准9毫米全金属被甲弹。		
4319	IDS_AMMO_DESC_20	equipment	CRES_modernizer.DLL	to2:282	Standard .45 caliber full metal jacket ammunition.	标准 .45 口径全金属被甲弹。		
4320	IDS_AMMO_DESC_21	equipment	CRES_modernizer.DLL	to2:287	Standard 7.62x39 full metal jacket ammunition.	标准7.62x39全金属被甲弹。		
4321	IDS_AMMO_DESC_22	equipment	CRES_modernizer.DLL	to2:288	Phosphorous-coated 7.62x39 ammunition continues to burn on impact.	表面涂有磷的7.62x39弹药，命中后会持续燃烧。		
4322	IDS_AMMO_DESC_23	equipment	CRES_modernizer.DLL	to2:289	Standard .308 full metal jacket ammunition.	标准 .308 口径全金属被甲弹。		
4323	IDS_AMMO_DESC_24	equipment	CRES_modernizer.DLL	to2:290	Standard crossbow ammunition. Can sometimes be recovered from soft targets.	标准十字弓弹药，有时可以从较软的目标身上回收。		
4324	IDS_AMMO_DESC_25	equipment	CRES_modernizer.DLL	to2:291	Poison-coated crossbow ammunition. Can sometimes be recovered from soft targets.	涂有毒药的十字弓弹药，有时可以从较软的目标身上回收。		
4325	IDS_AMMO_DESC_26	equipment	CRES_modernizer.DLL	to2:292	Incendiary crossbow ammunition continues to burn on impact.	燃烧十字弓弹药，命中后会持续燃烧。		
4326	IDS_AMMO_DESC_27	equipment	CRES_modernizer.DLL	to2:293	Explosive-tipped crossbow ammunition that detonates on impact.	带爆炸弹头的十字弓弹药，命中时引爆。		
4327	IDS_AMMO_DESC_28	equipment	CRES_modernizer.DLL	to2:294	Small self-propelled missile that explodes on impact.	一种小型自推进导弹，命中时爆炸。		
4328	IDS_AMMO_DESC_29	equipment	CRES_modernizer.DLL	to2:295	Zoomable spy camera function.	可变焦的间谍相机功能。		
4329	IDS_AMMO_DESC_30	equipment	CRES_modernizer.DLL	to2:296	Timed explosive device with an adjustable timer.	带可调计时器的定时爆炸装置。		
4330	IDS_AMMO_DESC_31	equipment	CRES_modernizer.DLL	to2:297	Standard electronic code analyzer and decipherer.	标准电子密码分析与破译器。		
4331	IDS_AMMO_DESC_32	equipment	CRES_modernizer.DLL	to2:298	Portable arc welder.	便携式电弧焊接器。		
4332	IDS_AMMO_DESC_33	equipment	CRES_modernizer.DLL	to2:299	Lockpick	开锁器。		
4333	IDS_AMMO_DESC_34	equipment	CRES_modernizer.DLL	to2:300	Eavesdropping bug.	窃听器。		
4334	IDS_AMMO_DESC_35	equipment	CRES_modernizer.DLL	to2:301	Instantaneously atomizes bodies, removing them permanently.	瞬间将尸体雾化，永久清除。		
4335	IDS_AMMO_DESC_36	equipment	CRES_modernizer.DLL	to2:302	Chemically neutralizes invisible ink, making it perceptible to the naked eye.	通过化学方式中和隐形墨水，使其能被肉眼看见。		
4336	IDS_AMMO_DESC_37	equipment	CRES_modernizer.DLL	to2:394	Coin.	硬币。		
4337	IDS_AMMO_DESC_38	equipment	CRES_modernizer.DLL	to2:395	Angry Kitty.	愤怒猫咪。		
4338	IDS_AMMO_DESC_39	equipment	CRES_modernizer.DLL	to2:396	Bear trap.	捕熊夹。		
4339	IDS_AMMO_DESC_40	equipment	CRES_modernizer.DLL	to2:397	Banana	香蕉。		
4340	IDS_AMMO_DESC_41	equipment	CRES_modernizer.DLL	to2:398	Radio transmitter darts that mark an enemy's location on your radar.	无线电发射飞镖，可在雷达上标记敌人的位置。		
4500	IDS_KEY_ITEM_4500	other	CRES_modernizer.DLL	to2:2461	<KEY ITEMS>			keep angle brackets; translate visible label inside if needed
4501	IDS_KEY_ITEM_4501	other	CRES_modernizer.DLL	to2:2462	Screwdriver	螺丝刀		
4502	IDS_KEY_ITEM_4502	other	CRES_modernizer.DLL	to2:2463	Light bulb	灯泡		
4503	IDS_KEY_ITEM_4503	other	CRES_modernizer.DLL	to2:2464	Dead batteries	废电池		
4504	IDS_KEY_ITEM_4504	other	CRES_modernizer.DLL	to2:2465	Fresh batteries	新电池		
4505	IDS_KEY_ITEM_4505	other	CRES_modernizer.DLL	to2:2466	Briefcase	公文包		
4506	IDS_KEY_ITEM_4506	other	CRES_modernizer.DLL	to2:2467	Fuel can	燃料罐		
4507	IDS_KEY_ITEM_4507	other	CRES_modernizer.DLL	to2:2468	Fuse	保险丝		
4508	IDS_KEY_ITEM_4508	other	CRES_modernizer.DLL	to2:2469	Key ring	钥匙环		
4509	IDS_KEY_ITEM_4509	other	CRES_modernizer.DLL	to2:2470	Wire coil	线圈		
4510	IDS_KEY_ITEM_4510	other	CRES_modernizer.DLL	to2:2471	Wrench	扳手		
4511	IDS_KEY_ITEM_4511	other	CRES_modernizer.DLL	to2:2472	Door knob	门把手		
4512	IDS_KEY_ITEM_4512	other	CRES_modernizer.DLL	to2:2563	Chime ringer	风铃撞锤		
4513	IDS_KEY_ITEM_4513	other	CRES_modernizer.DLL	to2:2564	Bucket	水桶		
4514	IDS_KEY_ITEM_4514	other	CRES_modernizer.DLL	to2:2565	Faucet handle	水龙头把手		
4515	IDS_KEY_ITEM_4515	other	CRES_modernizer.DLL	to2:2566	Supercomputer User Manual v1.0	《超级计算机用户手册》1.0版		
4516	IDS_KEY_ITEM_4516	other	CRES_modernizer.DLL	to2:2567	Requisition Form 207-B	207-B申请表		
4517	IDS_KEY_ITEM_4517	other	CRES_modernizer.DLL	to2:2568	User Manual Supplement v2.0	《用户手册补充说明》2.0版		
4518	IDS_KEY_ITEM_4518	other	CRES_modernizer.DLL	to2:2569	H.A.R.M. ID badge	H.A.R.M.身份证		
4519	IDS_KEY_ITEM_4519	other	CRES_modernizer.DLL	to2:2570	Computer vacuum tube	计算机真空管		
4520	IDS_KEY_ITEM_4520	other	CRES_modernizer.DLL	to2:2571	Bag of sugar	一袋糖		
4521	IDS_KEY_ITEM_4521	other	CRES_modernizer.DLL	to2:2572	Computer bypass Widget	计算机旁路组件		
4522	IDS_KEY_ITEM_4522	other	CRES_modernizer.DLL	to2:2573	M-9 Password: Piroshki	M-9密码：俄式馅饼		
4523	IDS_KEY_ITEM_4523	other	CRES_modernizer.DLL	to2:2574	M-9 Tape 689: Project Omega	M-9磁带689：欧米伽计划		
4524	IDS_KEY_ITEM_4524	other	CRES_modernizer.DLL	to2:2575	Rupees	卢比		
4525	IDS_KEY_ITEM_4525	other	CRES_modernizer.DLL	to2:2576	Keys for snowmobile	雪地摩托钥匙		
4526	IDS_KEY_ITEM_4526	other	CRES_modernizer.DLL	to2:2577	M-9 DATA PROCESSING UNIT	M-9数据处理单元		
4527	IDS_KEY_ITEM_4527	other	CRES_modernizer.DLL	to2:2578	M-9 Security Code	M-9安全密码		
4528	IDS_KEY_ITEM_4528	other	CRES_modernizer.DLL	to2:4397	Dr. Schenker's eyeglasses	申克博士的眼镜		
4529	IDS_KEY_ITEM_4529	other	CRES_modernizer.DLL	to2:4398	Keys for the snowmobile	雪地摩托的钥匙		
4530	IDS_KEY_ITEM_4530	other	CRES_modernizer.DLL	to2:4399	Fifty Rupees	五十卢比		
4531	IDS_KEY_ITEM_4531	other	CRES_modernizer.DLL	to2:4400	All Access Security Card	全区域安全卡		
4532	IDS_KEY_ITEM_4532	other	CRES_modernizer.DLL	to2:4401	Underwater Base security card	水下基地安全卡		
4533	IDS_KEY_ITEM_4533	other	CRES_modernizer.DLL	to2:4402	A tape recorder	录音机		
4534	IDS_KEY_ITEM_4534	other	CRES_modernizer.DLL	to2:4403	The key for the crane	起重机钥匙		
4535	IDS_KEY_ITEM_4535	other	CRES_modernizer.DLL	to2:4404	Supercomputer Services Product Catalog	《超级计算机服务产品目录》		
4536	IDS_KEY_ITEM_4536	other	CRES_modernizer.DLL	to2:4405	A screwdriver	一字螺丝刀		
4537	IDS_KEY_ITEM_4537	other	CRES_modernizer.DLL	to2:4406	An audio tape with a red label	贴有红色标签的录音带		
4538	IDS_KEY_ITEM_4538	other	CRES_modernizer.DLL	to2:4407	An audio tape with a blue label.	贴有蓝色标签的录音带。		
4539	IDS_KEY_ITEM_4539	other	CRES_modernizer.DLL	to2:4408	An audio tape with a green label.	贴有绿色标签的录音带。		
4540	IDS_KEY_ITEM_4540	other	CRES_modernizer.DLL	to2:4409	An audio tape with a yellow label.	贴有黄色标签的录音带。		
4541	IDS_KEY_ITEM_4541	other	CRES_modernizer.DLL	to2:4410	An audio tape with an orange label.	贴有橙色标签的录音带。		
4542	IDS_KEY_ITEM_4542	other	CRES_modernizer.DLL	to2:4411	An audio tape with a purple label.	贴有紫色标签的录音带。		
4543	IDS_KEY_ITEM_4543	other	CRES_modernizer.DLL	to2:4412	The combination to the safe in Balaji's apartment	巴拉吉公寓保险柜的密码		
4544	IDS_KEY_ITEM_4544	other	CRES_modernizer.DLL	to2:4901	Siberia card	西伯利亚通行卡		
4545	IDS_KEY_ITEM_4545	other	CRES_modernizer.DLL	to2:4902	A pot of coffee	一壶咖啡		
4546	IDS_KEY_ITEM_4546	other	CRES_modernizer.DLL	to2:4903	Balaji Malpani's Keys	巴拉吉·马尔帕尼的钥匙		
4547	IDS_KEY_ITEM_4547	other	CRES_modernizer.DLL	to2:4904	<empty>			keep angle brackets; translate visible label inside if needed
4548	IDS_KEY_ITEM_4548	other	CRES_modernizer.DLL	to2:4905	<empty>			keep angle brackets; translate visible label inside if needed
4549	IDS_KEY_ITEM_4549	other	CRES_modernizer.DLL	to2:4906	Super Computer Services card	超级计算机服务部门通行卡		
4760	IDS_KEY_DESC_4760	other	CRES_modernizer.DLL	to2:2551	A heavy duty wrench. It'll do the job when bare hands won't.	一把重型扳手，徒手做不到的事，它应该能完成。		
4761	IDS_KEY_DESC_4761	other	CRES_modernizer.DLL	to2:2552	A loose door knob. It could come in handy for replacing missing or defective doorknobs.	一个脱落的门把手，可以用来替换缺失或损坏的门把手。		
4762	IDS_KEY_DESC_4762	other	CRES_modernizer.DLL	to2:2553	The ringer of a wind chime.	风铃的撞锤。		
4763	IDS_KEY_DESC_4763	other	CRES_modernizer.DLL	to2:2554	An empty bucket. Looks like it could hold quite a bit of water.	一个空水桶，看起来能装不少水。		
4764	IDS_KEY_DESC_4764	other	CRES_modernizer.DLL	to2:2555	The handle for a water faucet.	水龙头的把手。		
4765	IDS_KEY_DESC_4765	other	CRES_modernizer.DLL	to2:2556	Super Computer User Manual v1.0. Lists input procedures for the Super Computer.	《超级计算机用户手册》1.0版，列出了超级计算机的输入流程。		
4766	IDS_KEY_DESC_4766	other	CRES_modernizer.DLL	to2:2557	This Requisition Form 207-B has been filled out to request the Super Computer manual.	这张207-B申请表已经填好，用于申请《超级计算机用户手册》。		
4767	IDS_KEY_DESC_4767	other	CRES_modernizer.DLL	to2:2558	Supercomputer User Manual Supplement v2.0. Lists updated input procedure for Super Computer.	《超级计算机用户手册补充说明》2.0版，列出了更新后的超级计算机输入流程。		
4768	IDS_KEY_DESC_4768	other	CRES_modernizer.DLL	to2:4195	A H.A.R.M. ID badge used to enter secure areas.	用于进入安全区域的H.A.R.M.身份证。		
4769	IDS_KEY_DESC_4769	other	CRES_modernizer.DLL	to2:4196	The label on this vacuum tube reads: Replacement part for M-9 Data Processing Unit.	这根真空管的标签上写着：M-9数据处理单元替换零件。		
4770	IDS_KEY_DESC_4770	other	CRES_modernizer.DLL	to2:4197	The security code for the M-9 Data Processing Unit.	M-9数据处理单元的安全密码。		
4771	IDS_KEY_DESC_4771	other	CRES_modernizer.DLL	to2:4198	A bypass widget used to access Data Processing Unit.	用于访问数据处理单元的旁路组件。		
4772	IDS_KEY_DESC_4772	other	CRES_modernizer.DLL	to2:4199	The password needed to start the M-9 Data Processing Unit.	启动M-9数据处理单元所需的密码。		
4773	IDS_KEY_DESC_4773	other	CRES_modernizer.DLL	to2:4200	Lists the file ID for information pertaining to Project: Omega.	列出了欧米伽计划相关情报的文件编号。		
4774	IDS_KEY_DESC_4774	other	CRES_modernizer.DLL	to2:4201	Rupees are a basic monetary unit in India.	卢比是印度的基本货币单位。		
4775	IDS_KEY_DESC_4775	other	CRES_modernizer.DLL	to2:4202	These are ignition keys for a snowmobile.	这是雪地摩托的点火钥匙。		
4776	IDS_KEY_DESC_4776	other	CRES_modernizer.DLL	to2:4203	Refined sugar can be used to sweeten coffee or to cause an engine to seize up.	精制糖既可以用来给咖啡调味，也可以让发动机卡死。		
4777	IDS_KEY_DESC_4777	other	CRES_modernizer.DLL	to2:4204	Refined sugar can be used to sweeten coffee or to cause an engine to seize up.	精制糖既可以用来给咖啡调味，也可以让发动机卡死。		
4778	IDS_KEY_DESC_4778	other	CRES_modernizer.DLL	to2:4205	Dr. Schenker's glasses are impossible to mistake. The thick lenses are scored with scratches and don't seem to have been cleaned for some months. It's difficult to imagine how he can see anything through them.	申克博士的眼镜一眼就能认出来。厚厚的镜片布满划痕，看起来已经几个月没清洗了，很难想象他怎么能透过它们看清任何东西。		
4779	IDS_KEY_DESC_4779	other	CRES_modernizer.DLL	to2:4206	The ignition key for a snowmobile.	雪地摩托的点火钥匙。		
4780	IDS_KEY_DESC_4780	other	CRES_modernizer.DLL	to2:4207	Fifty rupees. Perhaps you can give this to Crazy Harij to open the city gates.	五十卢比。也许可以交给疯狂哈里吉，让他打开城门。		
4781	IDS_KEY_DESC_4781	other	CRES_modernizer.DLL	to2:4208	This catalogue is required in order to obtain Version 1.0 of the Supercomputer Services User Manual from the Supercomputer Services Department	要从超级计算机服务部门领取《超级计算机服务用户手册》1.0版，必须使用这本目录。		
4782	IDS_KEY_DESC_4782	other	CRES_modernizer.DLL	to2:4209	This key is needed to operate the loading crane in the submarine bay.	这把钥匙用于操作潜艇船坞的装卸起重机。		
4783	IDS_KEY_DESC_4783	other	CRES_modernizer.DLL	to2:4210	This security card can be used on card key readers to gain entry to restricted areas.	这张安全卡可以在门禁读卡器上使用，以进入限制区域。		
4784	IDS_KEY_DESC_4784	other	CRES_modernizer.DLL	to2:4861	This security card can be used on card key readers to gain entry to restricted areas.	这张安全卡可以在门禁读卡器上使用，以进入限制区域。		
4785	IDS_KEY_DESC_4785	other	CRES_modernizer.DLL	to2:4862	This recorder contains the voice identification for a H.A.R.M. Underwater Base employee.	这台录音机保存着一名H.A.R.M.水下基地员工的声纹识别信息。		
4786	IDS_KEY_DESC_4786	other	CRES_modernizer.DLL	to2:4863	A flat head screwdriver. Might be useful for prying things open.	一把一字螺丝刀，也许可以用来撬开东西。		
4787	IDS_KEY_DESC_4787	other	CRES_modernizer.DLL	to2:4864	The label on this audio tape identifies\nit as a volume in the audio journal of\nTom Goodman.	这盘录音带的标签表明，\n它是汤姆·古德曼录音日记中的\n一卷。		line breaks are escaped as \n
4788	IDS_KEY_DESC_4788	other	CRES_modernizer.DLL	to2:4865	The label on this audio tape identifies\nit as a volume in the audio journal of\nTom Goodman.	这盘录音带的标签表明，\n它是汤姆·古德曼录音日记中的\n一卷。		line breaks are escaped as \n
4789	IDS_KEY_DESC_4789	other	CRES_modernizer.DLL	to2:4866	The label on this audio tape identifies\nit as a volume in the audio journal of\nTom Goodman.	这盘录音带的标签表明，\n它是汤姆·古德曼录音日记中的\n一卷。		line breaks are escaped as \n
4790	IDS_KEY_DESC_4790	other	CRES_modernizer.DLL	to2:4867	The label on this audio tape identifies\nit as a volume in the audio journal of\nTom Goodman.	这盘录音带的标签表明，\n它是汤姆·古德曼录音日记中的\n一卷。		line breaks are escaped as \n
4791	IDS_KEY_DESC_4791	other	CRES_modernizer.DLL	to2:4868	The label on this audio tape identifies\nit as a volume in the audio journal of\nTom Goodman.	这盘录音带的标签表明，\n它是汤姆·古德曼录音日记中的\n一卷。		line breaks are escaped as \n
4792	IDS_KEY_DESC_4792	other	CRES_modernizer.DLL	to2:4869	The label on this audio tape identifies\nit as a volume in the audio journal of\nTom Goodman.	这盘录音带的标签表明，\n它是汤姆·古德曼录音日记中的\n一卷。		line breaks are escaped as \n
4793	IDS_KEY_DESC_4793	other	CRES_modernizer.DLL	to2:4870	A safe combination: 38, 24, 36	保险柜密码：38、24、36		
4794	IDS_KEY_DESC_4794	other	CRES_modernizer.DLL	to2:4871	This security card can be used on card key readers to gain entry to restricted areas.	这张安全卡可以在门禁读卡器上使用，以进入限制区域。		
4795	IDS_KEY_DESC_4795	other	CRES_modernizer.DLL	to2:4872	This coffee doesn't smell particularly fresh, but it's warm and strong.	这壶咖啡闻起来不太新鲜，但很热，也很浓。		
4796	IDS_KEY_DESC_4796	other	CRES_modernizer.DLL	to2:4873	Keys for Balaji Malpani's room at the Hotel Happy Guest as well as his private safe.	巴拉吉·马尔帕尼在“快乐宾客酒店”的房间钥匙，以及私人保险柜钥匙。		
4797	IDS_KEY_DESC_4797	other	CRES_modernizer.DLL	to2:4874	<empty>			keep angle brackets; translate visible label inside if needed
4798	IDS_KEY_DESC_4798	other	CRES_modernizer.DLL	to2:4875	<empty>			keep angle brackets; translate visible label inside if needed
4799	IDS_KEY_DESC_4799	other	CRES_modernizer.DLL	to2:4876	Card key for the Super Computer Services Department.	超级计算机服务部门门禁卡。		
5020	IDS_MISSION_OBJ_5020	mission_objective	CRES_modernizer.DLL	to2:2247	<CHAPTER 3, 4, & 5 OBJECTIVES>			keep angle brackets; translate visible label inside if needed
5021	IDS_MISSION_OBJ_5021	mission_objective	CRES_modernizer.DLL	to2:2248	Radio UNITY mission control for instructions.	通过无线电联系UNITY任务控制中心，获取指示。		
5022	IDS_MISSION_OBJ_5022	mission_objective	CRES_modernizer.DLL	to2:2249	Locate and secure the hunting cabin as a base of operations.	找到并控制狩猎木屋，将其作为行动基地。		
5023	IDS_MISSION_OBJ_5023	mission_objective	CRES_modernizer.DLL	to2:2250	Place three explosives on the underpinnings of the main bridge.	在主桥底部支撑结构上安放三处炸药。		
5024	IDS_MISSION_OBJ_5024	mission_objective	CRES_modernizer.DLL	to2:2255	Locate the communications relay station.	找到通信中继站。		
5025	IDS_MISSION_OBJ_5025	mission_objective	CRES_modernizer.DLL	to2:2256	Locate the power station.	找到发电站。		
5026	IDS_MISSION_OBJ_5026	mission_objective	CRES_modernizer.DLL	to2:2257	Avoid the main bridge leading into the base.	避开通往基地的主桥。		
5027	IDS_MISSION_OBJ_5027	mission_objective	CRES_modernizer.DLL	to2:2258	Minimize Soviet casualties at all costs.	无论如何都要将苏军伤亡降到最低。		
5028	IDS_MISSION_OBJ_5028	mission_objective	CRES_modernizer.DLL	to2:2259	Sabotage the power station.	破坏发电站。		
5029	IDS_MISSION_OBJ_5029	mission_objective	CRES_modernizer.DLL	to2:2260	Plant explosive at the base of the radio tower. 	在无线电塔底部安放炸药。		
5030	IDS_MISSION_OBJ_5030	mission_objective	CRES_modernizer.DLL	to2:2261	Plant explosives at power relay station.	在电力中继站安放炸药。		
5031	IDS_MISSION_OBJ_5031	mission_objective	CRES_modernizer.DLL	to2:2262	Rescue your pilot from his Soviet captors, and escort him out of the facility.	从苏军手中救出飞行员，并护送他离开设施。		
5032	IDS_MISSION_OBJ_5032	mission_objective	CRES_modernizer.DLL	to2:2263	Return to the hunting cabin and wait for dark.	返回狩猎木屋，等待天黑。		
5033	IDS_MISSION_OBJ_5033	mission_objective	CRES_modernizer.DLL	to2:2264	Discover the nature of the conspiracy you've uncovered.	查明你所发现的阴谋真相。		
5034	IDS_MISSION_OBJ_5034	mission_objective	CRES_modernizer.DLL	to2:2265	Try to prevent Soviet soldiers from summoning backup.	尽量阻止苏军士兵呼叫增援。		
5035	IDS_MISSION_OBJ_5035	mission_objective	CRES_modernizer.DLL	to2:2266	Locate the central archive.	找到中央档案馆。		
5036	IDS_MISSION_OBJ_5036	mission_objective	CRES_modernizer.DLL	to2:2267	Place explosive at the outer gate.	在外院大门安放炸药。		
5037	IDS_MISSION_OBJ_5037	mission_objective	CRES_modernizer.DLL	to2:2268	Place explosive at the fuel depot in the motor pool.	在车场的燃料库安放炸药。		
5038	IDS_MISSION_OBJ_5038	mission_objective	CRES_modernizer.DLL	to2:2269	Place explosive on propane tank by mess hall.	在食堂旁的丙烷罐上安放炸药。		
5039	IDS_MISSION_OBJ_5039	mission_objective	CRES_modernizer.DLL	to2:2270	Recover information on Project: Omega.	取得欧米伽计划的相关情报。		
5040	IDS_MISSION_OBJ_5040	mission_objective	CRES_modernizer.DLL	to2:2275	Get back to the plane.	返回飞机。		
5041	IDS_MISSION_OBJ_5041	mission_objective	CRES_modernizer.DLL	to2:2276	Liquidate Nikolai Zhukov.	消灭尼古拉·朱可夫。		
5042	IDS_MISSION_OBJ_5042	mission_objective	CRES_modernizer.DLL	to2:2277	Return to the insertion point.	返回潜入点。		
5043	IDS_MISSION_OBJ_5043	mission_objective	CRES_modernizer.DLL	to2:2278	Recover both pages of Soviet Military Readiness Report.	找回《苏军战备报告》的两页内容。		
5044	IDS_MISSION_OBJ_5044	mission_objective	CRES_modernizer.DLL	to2:2279	Infiltrate the installation.	潜入设施。		
5045	IDS_MISSION_OBJ_5045	mission_objective	CRES_modernizer.DLL	to2:2280	Collect all four expense reports.	收集全部四份费用报告。		
5046	IDS_MISSION_OBJ_5046	mission_objective	CRES_modernizer.DLL	to2:2281	Plant bugs on four phones in the main records building.	在主档案大楼的四部电话上安装窃听器。		
5047	IDS_MISSION_OBJ_5047	mission_objective	CRES_modernizer.DLL	to2:2282	Photograph three targets. (TBD)	拍摄三个目标。（待定）		
5048	IDS_MISSION_OBJ_5048	mission_objective	CRES_modernizer.DLL	to2:2283	Prevent H.A.R.M. from blowing up your plane.	阻止H.A.R.M.炸毁你的飞机。		
5049	IDS_MISSION_OBJ_5049	mission_objective	CRES_modernizer.DLL	to2:2284	Help your pilot sober up.	帮助飞行员醒酒。		
5050	IDS_MISSION_OBJ_5050	mission_objective	CRES_modernizer.DLL	to2:2285	Recover the other page of the Soviet Military Readiness Report.	找回《苏军战备报告》的另一页。		
5051	IDS_MISSION_OBJ_5051	mission_objective	CRES_modernizer.DLL	to2:2286	Recover top secret document from the safe in the old Records Building.	从旧档案大楼的保险柜中取得绝密文件。		
5052	IDS_MISSION_OBJ_5052	mission_objective	CRES_modernizer.DLL	to2:2287	Recover supplies from the shed.	从棚屋中取得补给。		
5053	IDS_MISSION_OBJ_5053	mission_objective	CRES_modernizer.DLL	to2:2288	Infiltrate the Main Records Building.	潜入主档案大楼。		
5054	IDS_MISSION_OBJ_5054	mission_objective	CRES_modernizer.DLL	to2:2289	Rescue your pilot from H.A.R.M.	从H.A.R.M.手中救出飞行员。		
5055	IDS_MISSION_OBJ_5055	mission_objective	CRES_modernizer.DLL	to2:2290	Recover additional information on ANATOLI.	取得有关“阿纳托利”的更多情报。		
5056	IDS_MISSION_OBJ_5056	mission_objective	CRES_modernizer.DLL	to2:2295	<add objective>			keep angle brackets; translate visible label inside if needed
5057	IDS_MISSION_OBJ_5057	mission_objective	CRES_modernizer.DLL	to2:2296	<add objective>			keep angle brackets; translate visible label inside if needed
5058	IDS_MISSION_OBJ_5058	mission_objective	CRES_modernizer.DLL	to2:2297	<add objective>			keep angle brackets; translate visible label inside if needed
5059	IDS_MISSION_OBJ_5059	mission_objective	CRES_modernizer.DLL	to2:2298	<add objective>			keep angle brackets; translate visible label inside if needed
5060	IDS_MISSION_OBJ_5060	mission_objective	CRES_modernizer.DLL	to2:2299	<CHAPTER 6 OBJECTIVES>			keep angle brackets; translate visible label inside if needed
5061	IDS_MISSION_OBJ_5061	mission_objective	CRES_modernizer.DLL	to2:2300	Find information on Project Omega.	寻找欧米伽计划的相关情报。		
5062	IDS_MISSION_OBJ_5062	mission_objective	CRES_modernizer.DLL	to2:2301	Escape with the evidence.	带着证据逃脱。		
5063	IDS_MISSION_OBJ_5063	mission_objective	CRES_modernizer.DLL	to2:2302	Defeat Isako.	击败伊沙子。		
5064	IDS_MISSION_OBJ_5064	mission_objective	CRES_modernizer.DLL	to2:2303	Fight off the ninja attackers.	击退忍者袭击者。		
5065	IDS_MISSION_OBJ_5065	mission_objective	CRES_modernizer.DLL	to2:2304	Find all the voice recordings.	找到所有录音。		
5066	IDS_MISSION_OBJ_5066	mission_objective	CRES_modernizer.DLL	to2:2305	Find all the correspondence between Goodman and Mr. Smith.	找到古德曼与史密斯先生之间的全部往来信件。		
5067	IDS_MISSION_OBJ_5067	mission_objective	CRES_modernizer.DLL	to2:2306	<add objective>			keep angle brackets; translate visible label inside if needed
5068	IDS_MISSION_OBJ_5068	mission_objective	CRES_modernizer.DLL	to2:2307	<add objective>			keep angle brackets; translate visible label inside if needed
5069	IDS_MISSION_OBJ_5069	mission_objective	CRES_modernizer.DLL	to2:2308	<add objective>			keep angle brackets; translate visible label inside if needed
5070	IDS_MISSION_OBJ_5070	mission_objective	CRES_modernizer.DLL	to2:2309	<add objective>			keep angle brackets; translate visible label inside if needed
5071	IDS_MISSION_OBJ_5071	mission_objective	CRES_modernizer.DLL	to2:2310	<add objective>			keep angle brackets; translate visible label inside if needed
