id	symbols	category	source	source_lines	english	zh	status	note
10107	IDS_DIALOGUE_10107	dialogue	CRES.DLL	to2:477	Gentlemen, sorry to have kept you waiting.	各位先生，抱歉让你们久等了。		
10108	IDS_DIALOGUE_10108	dialogue	CRES.DLL	to2:478	Normally we wouldn't just barge in on you like this, but the situation is urgent. I'm Isaac Barnes. This is General Morgan Hawkins. 	通常我们不会这样直接闯进来，但情况紧急。我是艾萨克·巴恩斯，这位是摩根·霍金斯将军。		
10109	IDS_DIALOGUE_10109	dialogue	CRES.DLL	to2:479	Bruno Lawrie. Temporary Director of UNITY.	布鲁诺·劳里，UNITY临时局长。		
10110	IDS_DIALOGUE_10110	dialogue	CRES.DLL	to2:480	Gotcha babysitting, eh?	被留下来看家了，是吧？		
10111	IDS_DIALOGUE_10111	dialogue	CRES.DLL	to2:481	Quite so.	正是如此。		
10112	IDS_DIALOGUE_10112	dialogue	CRES.DLL	to2:486	I'm fine!	我没事！		
10113	IDS_DIALOGUE_10113	dialogue	CRES.DLL	to2:487	You need to rest!	你需要休息！		
10114	IDS_DIALOGUE_10114	dialogue	CRES.DLL	to2:488	I thought I told you to stay put!	我不是让你留在那里吗！		
10115	IDS_DIALOGUE_10115	dialogue	CRES.DLL	to2:489	I didn't agree to.	我可没答应。		
10116	IDS_DIALOGUE_10116	dialogue	CRES.DLL	to2:490	Gentlemen, this is Agent Archer, one of our top undercover operatives.	各位，这位是阿彻特工，我们最优秀的卧底特工之一。		
10117	IDS_DIALOGUE_10117	dialogue	CRES.DLL	to2:491	I'll betcha she is.	那还用说。		
10118	IDS_DIALOGUE_10118	dialogue	CRES.DLL	to2:492	You ever swallow a lit cigar?	你吞过点燃的雪茄吗？		
10119	IDS_DIALOGUE_10119	dialogue	CRES.DLL	to2:493	Thank you, Dr. Schenker.	谢谢您，申克博士。		
10120	IDS_DIALOGUE_10120	dialogue	CRES.DLL	to2:494	Mr. Lawrie, Ms. Archer, allow me to get straight to the point. 	劳里先生，阿彻女士，请容我开门见山。		
10121	IDS_DIALOGUE_10121	dialogue	CRES.DLL	to2:495	By all means.	请讲。		
10122	IDS_DIALOGUE_10122	dialogue	CRES.DLL	to2:496	Are you familiar with the island of Khios?	你们知道希俄斯岛吗？		
10123	IDS_DIALOGUE_10123	dialogue	CRES.DLL	to2:497	In the Sea of Marmara. Indeed. It's highly coveted by all the major powers.	位于马尔马拉海。当然知道，各大强国都对它垂涎已久。		
10124	IDS_DIALOGUE_10124	dialogue	CRES.DLL	to2:498	Do you know why?	你知道为什么吗？		
10125	IDS_DIALOGUE_10125	dialogue	CRES.DLL	to2:499	Something to do with its natural resources, isn't it?	是因为那里的自然资源吧？		
10126	IDS_DIALOGUE_10126	dialogue	CRES.DLL	to2:500	Good Lord.	我的天。		
10127	IDS_DIALOGUE_10127	dialogue	CRES.DLL	to2:501	Precisely. We've reason to believe the Soviets are planning to invade Khios within the next two weeks.	没错。我们有理由相信，苏联计划在未来两周内入侵希俄斯。		
10128	IDS_DIALOGUE_10128	dialogue	CRES.DLL	to2:506	The second them Reds set foot on that island, Uncle Sam's got a Polaris-shaped surprise package waiting to be signed, sealed, and delivered right to Moscow.	那些红色分子只要一踏上那座岛，山姆大叔就会送上一份北极星导弹形状的惊喜包裹，签好字、封好口，直接送到莫斯科。		
10129	IDS_DIALOGUE_10129	dialogue	CRES.DLL	to2:507	As the general suggests, the consequences of an invasion could be catastrophic. A full scale nuclear conflict is a distinct possibility.	正如将军所说，入侵的后果可能是灾难性的，爆发全面核战争的可能性非常高。		
10130	IDS_DIALOGUE_10130	dialogue	CRES.DLL	to2:508	But Khios is virtually impregnable to a conventional assault. How are they planning to invade?	但希俄斯几乎不可能被常规进攻攻陷，他们打算怎么入侵？		
10131	IDS_DIALOGUE_10131	dialogue	CRES.DLL	to2:509	We're hoping you can find out. All we know is that it involves a secret weapon program known as Project: Omega.	我们希望你们能查出来。目前只知道这与一项名为欧米伽计划的秘密武器项目有关。		
10132	IDS_DIALOGUE_10132	dialogue	CRES.DLL	to2:510	We shoulda force-fed them Commies a nuke-u-ler sandwich back in '62.	早在六二年，我们就该把核弹三明治硬塞进那些共党分子的嘴里。		
10133	IDS_DIALOGUE_10133	dialogue	CRES.DLL	to2:511	Will you help us?	你们愿意帮忙吗？		
10134	IDS_DIALOGUE_10134	dialogue	CRES.DLL	to2:512	Of course we will.	当然。		
10135	IDS_DIALOGUE_10135	dialogue	CRES.DLL	to2:513	According to our spies, the Soviets are coordinating this project from an out of the way base in Siberia. We need to know what we're dealing with and we think the answer is somewhere inside that facility.	据我们的间谍报告，苏联人正在西伯利亚的一处偏远基地协调这项计划。我们必须弄清楚自己面对的是什么，而答案很可能就在那座设施里。		
10136	IDS_DIALOGUE_10136	dialogue	CRES.DLL	to2:514	Uh oh. I forgot keys.	糟了，我忘带钥匙了。		
10137	IDS_DIALOGUE_10137	dialogue	CRES.DLL	to2:515	Maybe you can open door.	也许你能把门打开。		
10138	IDS_DIALOGUE_10138	dialogue	CRES.DLL	to2:516	Hurry before we freeze.	快点，不然我们要冻僵了。		
10139	IDS_DIALOGUE_10139	dialogue	CRES.DLL	to2:517	Generator is out back.	发电机在后面。		
10140	IDS_DIALOGUE_10140	dialogue	CRES.DLL	to2:518	Start generator please.	请启动发电机。		
10141	IDS_DIALOGUE_10141	dialogue	CRES.DLL	to2:519	I'll stay here. You start generator.	我留在这里，你去启动发电机。		
10142	IDS_DIALOGUE_10142	dialogue	CRES.DLL	to2:520	Open up in there!	里面的人，开门！		
10143	IDS_DIALOGUE_10143	dialogue	CRES.DLL	to2:521	Open this door!	把门打开！		
10144	IDS_DIALOGUE_10144	dialogue	CRES.DLL	to2:526	I'm warning you!	我警告你们！		
10145	IDS_DIALOGUE_10145	dialogue	CRES.DLL	to2:527	I said open up!	我说了，开门！		
10146	IDS_DIALOGUE_10146	dialogue	CRES.DLL	to2:528	Bad guys.	坏人。		
10147	IDS_DIALOGUE_10147	dialogue	CRES.DLL	to2:529	If they find us, big trouble.	要是被他们发现，我们就有大麻烦了。		
10148	IDS_DIALOGUE_10148	dialogue	CRES.DLL	to2:530	Knock them out!	打昏他们！		
10149	IDS_DIALOGUE_10149	dialogue	CRES.DLL	to2:531	Hurry, before they break door.	快点，不然他们要把门撞开了。		
10150	IDS_DIALOGUE_10150	dialogue	CRES.DLL	to2:532	Your boss wants you on radio.	你老板要你接无线电。		
10151	IDS_DIALOGUE_10151	dialogue	CRES.DLL	to2:533	Foxhunt, this is Foxhound. We've left some items for you in the shed. The combination to the lock is 36 - 7 - 42.	猎狐，这里是猎犬。我们在棚屋里给你留了一些装备，锁的密码是36 - 7 - 42。		
10152	IDS_DIALOGUE_10152	dialogue	CRES.DLL	to2:534	Take care of yourself.	保重。		
10154	IDS_DIALOGUE_10154	dialogue	CRES.DLL	to2:535	Snowmobile is out of gas. Look for gas can.	雪地摩托没油了，去找汽油桶。		
10155	IDS_DIALOGUE_10155	dialogue	CRES.DLL	to2:536	Look for truck, maybe.	也许可以找辆卡车。		
10156	IDS_DIALOGUE_10156	dialogue	CRES.DLL	to2:537	Don't waste time. Is cold.	别浪费时间，这里很冷。		
10158	IDS_DIALOGUE_10158	dialogue	CRES.DLL	to2:538	Be careful of bridge. Many soldiers. Look for better way. 	过桥时小心，那里有很多士兵。找条更安全的路。		
10160	IDS_DIALOGUE_10160	dialogue	CRES.DLL	to2:543	I wait here. Good luck!	我在这里等，祝你好运！		
10161	IDS_DIALOGUE_10161	dialogue	CRES.DLL	to2:544	H.A.R.M.?	H.A.R.M.？		
10167	IDS_DIALOGUE_10167	dialogue	CRES.DLL	to2:545	I'm ready to go home.	我准备回家了。		
10168	IDS_DIALOGUE_10168	dialogue	CRES.DLL	to2:546	Me too. I hate this place.	我也是，我讨厌这个地方。		
10169	IDS_DIALOGUE_10169	dialogue	CRES.DLL	to2:547	I thought my wife's cooking was bad. She's a gourmet chef compared to whoever's running the kitchen around here.	我以前还觉得我老婆做饭难吃。和这里掌勺的人相比，她简直是顶级大厨。		
10170	IDS_DIALOGUE_10170	dialogue	CRES.DLL	to2:548	Too bad, boys. We ain't leaving any time soon.	可惜了，小伙子们，我们暂时哪儿也去不了。		
10171	IDS_DIALOGUE_10171	dialogue	CRES.DLL	to2:549	I should've taken that assignment in Cairo. At least it would've been warm.	我真该接下开罗的任务，至少那里暖和。		
10172	IDS_DIALOGUE_10172	dialogue	CRES.DLL	to2:550	You didn't hear? Somebody blew up the Cairo headquarters.	你没听说吗？有人把开罗总部炸了。		
10173	IDS_DIALOGUE_10173	dialogue	CRES.DLL	to2:551	Who?	谁干的？		
10174	IDS_DIALOGUE_10174	dialogue	CRES.DLL	to2:552	Hard to say. Everybody's claiming responsibility. Probably Fine Feathered Fiends, but it could have been Anger Mismanagement or Pretty Poison.	很难说，所有人都在抢着认领。大概是“华羽恶徒”干的，不过也可能是“愤怒失控”或者“美丽毒药”。		
10175	IDS_DIALOGUE_10175	dialogue	CRES.DLL	to2:553	Guess I made the right choice after all. At least there's plenty of vodka.	看来我终究还是选对了，至少这里伏特加管够。		
10177	IDS_DIALOGUE_10177	dialogue	CRES.DLL	to2:558	Vodka keeps me warm.	伏特加能让我暖和。		
10178	IDS_DIALOGUE_10178	dialogue	CRES.DLL	to2:559	Make me coffee. I'll be fine.	给我煮咖啡，我没事。		
10179	IDS_DIALOGUE_10179	dialogue	CRES.DLL	to2:560	I'll drink coffee. You secure plane.	我喝咖啡，你去控制飞机。		
10180	IDS_DIALOGUE_10180	dialogue	CRES.DLL	to2:561	Go on. I'll be there soon.	去吧，我马上就来。		
10181	IDS_DIALOGUE_10181	dialogue	CRES.DLL	to2:562	Good coffee.	好咖啡。		
10182	IDS_DIALOGUE_10182	dialogue	CRES.DLL	to2:563	Sorry.	抱歉。		
10183	IDS_DIALOGUE_10183	dialogue	CRES.DLL	to2:564	That makes 14, Mr. Volkov. Do you feel better yet?	这已经是第十四个了，沃尔科夫先生。您现在感觉好些了吗？		
10184	IDS_DIALOGUE_10184	dialogue	CRES.DLL	to2:565	A little. Let's do one more.	好一点，再来一个。		
10185	IDS_DIALOGUE_10185	dialogue	CRES.DLL	to2:566	Bring in Laramie!	把拉勒米带进来！		
10186	IDS_DIALOGUE_10186	dialogue	CRES.DLL	to2:567	Please, don't do this! I beg you!	求你了，别这样！我求求你！		
10187	IDS_DIALOGUE_10187	dialogue	CRES.DLL	to2:568	Feed him into the machine.	把他塞进机器里。		
10188	IDS_DIALOGUE_10188	dialogue	CRES.DLL	to2:569	I'm still upset.	我还是很生气。		
10189	IDS_DIALOGUE_10189	dialogue	CRES.DLL	to2:570	Bring in Mackenzie!	把麦肯齐带进来！		
10190	IDS_DIALOGUE_10190	dialogue	CRES.DLL	to2:571	Mother, we've been over this a thousand times. I'm NOT coming home for Christmas.	妈，这事我们已经说过上千遍了，我圣诞节不会回家。		
10191	IDS_DIALOGUE_10191	dialogue	CRES.DLL	to2:572	You want to kill me like you killed your father.	你就想像害死你父亲一样害死我。		
10192	IDS_DIALOGUE_10192	dialogue	CRES.DLL	to2:577	Mummy, Daddy died of dysentery in Kenya.	妈妈，爸爸是在肯尼亚死于痢疾的。		
10193	IDS_DIALOGUE_10193	dialogue	CRES.DLL	to2:578	He died of a broken heart because you never amounted to anything. When I think of the sacrifices we made.	他是因为你一事无成，伤透了心才死的。一想到我们为你作出的那些牺牲……		
10194	IDS_DIALOGUE_10194	dialogue	CRES.DLL	to2:579	Goodbye, Mother.	再见，母亲。		
10195	IDS_DIALOGUE_10195	dialogue	CRES.DLL	to2:580	Don't you hang up on me.	你敢挂我电话试试。		
10196	IDS_DIALOGUE_10196	dialogue	CRES.DLL	to2:581	Marvin? Be a good chap and fetch me a little drinkie-pooh, would you?	马文？劳驾给我拿点小酒来，好吗？		
10197	IDS_DIALOGUE_10197	dialogue	CRES.DLL	to2:582	Mr. Volkov was disappointed to learn that Cate Archer is still alive.	沃尔科夫先生听说凯特·阿彻还活着，非常失望。		
10198	IDS_DIALOGUE_10198	dialogue	CRES.DLL	to2:583	Then let him kill her.	那就让他自己去杀她。		
10199	IDS_DIALOGUE_10199	dialogue	CRES.DLL	to2:584	Don't be impertinent.	不得无礼。		
10200	IDS_DIALOGUE_10200	dialogue	CRES.DLL	to2:585	She's not my enemy.	她不是我的敌人。		
10201	IDS_DIALOGUE_10201	dialogue	CRES.DLL	to2:586	She's my enemy. And you're my retainer. Or have you forgotten who saved your life all those years ago?	她是我的敌人，而你是我的家臣。还是说，你已经忘了多年前是谁救了你的命？		
10202	IDS_DIALOGUE_10202	dialogue	CRES.DLL	to2:587	Don't tell me you're afraid of her.	别告诉我你怕她。		
10203	IDS_DIALOGUE_10203	dialogue	CRES.DLL	to2:588	I fear no one.	我谁也不怕。		
10204	IDS_DIALOGUE_10204	dialogue	CRES.DLL	to2:589	Then kill her.  And bring back proof this time.	那就杀了她，这次把证据带回来。		
10205	IDS_DIALOGUE_10205	dialogue	CRES.DLL	to2:590	Her head on a platter should suffice.	把她的脑袋装在盘子里端回来应该就够了。		
10206	IDS_DIALOGUE_10206	dialogue	CRES.DLL	to2:591	We were hoping for something a little more conclusive.  What do you know about this H.A.R.M. organization?	我们希望得到更确凿一点的证据。你对H.A.R.M.这个组织了解多少？		
10207	IDS_DIALOGUE_10207	dialogue	CRES.DLL	to2:592	We've had dealings with them before. They were barely competent at the time. Rumor has it they've restructured the organization since then, but nobody's quite sure what that means exactly.	我们以前和他们打过交道。那时候他们几乎是一群饭桶。传言说他们后来重组了组织，不过没人确切知道这到底意味着什么。		
10208	IDS_DIALOGUE_10208	dialogue	CRES.DLL	to2:597	Means you didn't kick their butts hard enough.	说明你们当初揍得还不够狠。		
10209	IDS_DIALOGUE_10209	dialogue	CRES.DLL	to2:598	If nothing else, we've established that Project: Omega is H.A.R.M.'s brainchild, even if we still don't know exactly what it is.	至少我们已经确认，欧米伽计划是H.A.R.M.一手策划的，尽管我们仍然不知道它究竟是什么。		
10210	IDS_DIALOGUE_10210	dialogue	CRES.DLL	to2:599	That proposal we found was dated 1965.	我们找到的那份提案日期是1965年。		
10211	IDS_DIALOGUE_10211	dialogue	CRES.DLL	to2:600	And?	所以呢？		
10212	IDS_DIALOGUE_10212	dialogue	CRES.DLL	to2:601	That means it was well underway during the H.A.R.M. incident last year.	这意味着去年发生H.A.R.M.事件时，这项计划早已全面展开。		
10213	IDS_DIALOGUE_10213	dialogue	CRES.DLL	to2:602	We've already scoured the North American facility where they were keeping Doctor Schenker. There's no mention of Project: Omega in the files we recovered. Sadly, the Alpine facility was completely demolished.	我们已经彻底搜查过他们关押申克博士的北美设施，回收的文件中完全没有提及欧米伽计划。遗憾的是，阿尔卑斯设施已经被彻底摧毁了。		
10214	IDS_DIALOGUE_10214	dialogue	CRES.DLL	to2:603	There's one other place I can think to look.	我还能想到另一个可以调查的地方。		
10215	IDS_DIALOGUE_10215	dialogue	CRES.DLL	to2:604	Where?	哪里？		
10216	IDS_DIALOGUE_10216	dialogue	CRES.DLL	to2:605	Akron, Ohio.	俄亥俄州阿克伦。		
10217	IDS_DIALOGUE_10217	dialogue	CRES.DLL	to2:606	We've searched Goodman's house.	我们已经搜过古德曼的房子了。		
10218	IDS_DIALOGUE_10218	dialogue	CRES.DLL	to2:607	Blitzny.	布利茨尼。		
10219	IDS_DIALOGUE_10219	dialogue	CRES.DLL	to2:608	Pardon?	什么？		
10220	IDS_DIALOGUE_10220	dialogue	CRES.DLL	to2:609	His name was Melvin Blitzny. Tom Goodman died in Amsterdam, remember?	他叫梅尔文·布利茨尼。汤姆·古德曼已经死在阿姆斯特丹了，记得吗？		
10221	IDS_DIALOGUE_10221	dialogue	CRES.DLL	to2:610	Regardless, our teams have been through the place thoroughly.	不管怎么说，我们的队伍已经把那里彻底搜过了。		
10222	IDS_DIALOGUE_10222	dialogue	CRES.DLL	to2:611	I haven't.	我还没搜过。		
10223	IDS_DIALOGUE_10223	dialogue	CRES.DLL	to2:612	This is a waste of time.	这是在浪费时间。		
10224	IDS_DIALOGUE_10224	dialogue	CRES.DLL	to2:617	We'll see.	那可未必。		
10225	IDS_DIALOGUE_10225	dialogue	CRES.DLL	to2:618	Well, be careful.	好吧，小心点。		
10228	IDS_DIALOGUE_10228	dialogue	CRES.DLL	to2:619	I'll bring you a souvenir.	我会给你带件纪念品。		
10229	IDS_DIALOGUE_10229	dialogue	CRES.DLL	to2:620	Please don't.	千万别。		
10232	IDS_DIALOGUE_10232	dialogue	CRES.DLL	to2:621	Can we postpone this?	我们能改天再来吗？		
10233	IDS_DIALOGUE_10233	dialogue	CRES.DLL	to2:622	Fine.	好吧。		
10234	IDS_DIALOGUE_10234	dialogue	CRES.DLL	to2:623	You're very determined.	你还真执着。		
10235	IDS_DIALOGUE_10235	dialogue	CRES.DLL	to2:624	I made a promise.	我答应过别人。		
10236	IDS_DIALOGUE_10236	dialogue	CRES.DLL	to2:625	Bye bye!	再见啦！		
10238	IDS_DIALOGUE_10238	dialogue	CRES.DLL	to2:626	Ah, good, you're awake.	啊，很好，你醒了。		
10239	IDS_DIALOGUE_10239	dialogue	CRES.DLL	to2:627	I feel dizzy.	我觉得头晕。		
10240	IDS_DIALOGUE_10240	dialogue	CRES.DLL	to2:632	Nothing a week's worth of rest won't clear up.	休息一个星期就没事了。		
10245	IDS_DIALOGUE_10245	dialogue	CRES.DLL	to2:633	I don't have time for that. I have to find Armstrong.	我没那个时间，我得去找阿姆斯特朗。		
10246	IDS_DIALOGUE_10246	dialogue	CRES.DLL	to2:634	I must insist!	我必须坚持！		
10247	IDS_DIALOGUE_10247	dialogue	CRES.DLL	to2:635	Come on, ya jessies. You ain't even trying!	来啊，你们这群娘娘腔！根本没使劲嘛！		
10248	IDS_DIALOGUE_10248	dialogue	CRES.DLL	to2:636	Oh, hello, Cate.	哦，你好，凯特。		
10249	IDS_DIALOGUE_10249	dialogue	CRES.DLL	to2:637	Armstrong.	阿姆斯特朗。		
10250	IDS_DIALOGUE_10250	dialogue	CRES.DLL	to2:638	How'd you find me?  Oh, that's right, you're a spy.	你是怎么找到我的？哦，对了，你是间谍。		
10251	IDS_DIALOGUE_10251	dialogue	CRES.DLL	to2:639	Having a tough go of it?	应付得很辛苦？		
10252	IDS_DIALOGUE_10252	dialogue	CRES.DLL	to2:640	Well, it's eleven against one. Excuse me a moment.	毕竟是十一个打一个，稍等片刻。		
10253	IDS_DIALOGUE_10253	dialogue	CRES.DLL	to2:641	That's the spirit, lads!	就是这样，小伙子们！		
10254	IDS_DIALOGUE_10254	dialogue	CRES.DLL	to2:642	Make that twelve. I didn't see the one in the corner. I won't be a minute.	现在是十二个。刚才没看见角落里那个，马上就好。		
10255	IDS_DIALOGUE_10255	dialogue	CRES.DLL	to2:643	Take your time.	你慢慢来。		
10256	IDS_DIALOGUE_10256	dialogue	CRES.DLL	to2:648	Now I'm mad.	现在我生气了。		
10257	IDS_DIALOGUE_10257	dialogue	CRES.DLL	to2:649	Right. Now what can I do for you?	好了，有什么需要我帮忙的？		
10258	IDS_DIALOGUE_10258	dialogue	CRES.DLL	to2:650	I need your help.	我需要你的帮助。		
10259	IDS_DIALOGUE_10259	dialogue	CRES.DLL	to2:651	I don't know. I've pretty much washed my hands of international intrigue.	不知道。我差不多已经彻底不碰国际阴谋这档子事了。		
10261	IDS_DIALOGUE_10261	dialogue	CRES.DLL	to2:652	You owe me.	你欠我的。		
10262	IDS_DIALOGUE_10262	dialogue	CRES.DLL	to2:653	Ah, don't start.	得了，别又提这个。		
10263	IDS_DIALOGUE_10263	dialogue	CRES.DLL	to2:654	All we're asking is that you help Cate infiltrate the India branch.	我们只需要你帮助凯特潜入印度分部。		
10264	IDS_DIALOGUE_10264	dialogue	CRES.DLL	to2:655	You don't need me for that. 	这种事用不着我。		
10265	IDS_DIALOGUE_10265	dialogue	CRES.DLL	to2:656	A lot's changed since you left H.A.R.M. Security's tighter than ever.	你离开H.A.R.M.以后，那里变了很多，安保比以前严密多了。		
10266	IDS_DIALOGUE_10266	dialogue	CRES.DLL	to2:657	Well, I suppose I could make a few calls, but don't expect me to get involved.	好吧，我可以打几个电话，不过别指望我亲自掺和进去。		
10267	IDS_DIALOGUE_10267	dialogue	CRES.DLL	to2:658	Kamal, Magnus.  I'm coming to India.	卡马尔，马格努斯。我要去印度。		
10298	IDS_DIALOGUE_10298	dialogue	CRES.DLL	to2:663	I have an appointment with Monsieur Volkov.	我和沃尔科夫先生有约。		
10299	IDS_DIALOGUE_10299	dialogue	CRES.DLL	to2:664	Excuse me?	什么？		
10300	IDS_DIALOGUE_10300	dialogue	CRES.DLL	to2:665	I was sent for by Dmitrij Volkov.	是德米特里·沃尔科夫派人召我来的。		
10301	IDS_DIALOGUE_10301	dialogue	CRES.DLL	to2:666	I'm sorry, can you speak up?	抱歉，您能大声点吗？		
10302	IDS_DIALOGUE_10302	dialogue	CRES.DLL	to2:667	Take me to Volkov. Now.	带我去见沃尔科夫，现在。		
10303	IDS_DIALOGUE_10303	dialogue	CRES.DLL	to2:668	Please follow me.	请跟我来。		
10304	IDS_DIALOGUE_10304	dialogue	CRES.DLL	to2:673	Oh, molten lava! Very nice.	哦，熔岩！真不错。		
10305	IDS_DIALOGUE_10305	dialogue	CRES.DLL	to2:674	Wait here, please.	请在这里等候。		
10306	IDS_DIALOGUE_10306	dialogue	CRES.DLL	to2:675	Sir, the assassin has arrived.	先生，杀手到了。		
10307	IDS_DIALOGUE_10307	dialogue	CRES.DLL	to2:676	Send him in.	让他进来。		
10308	IDS_DIALOGUE_10308	dialogue	CRES.DLL	to2:677	I just want to say, Monsieur, that it is an honor to stand in the presence of the legendary Dmitrij Volkov. You are, without a doubt, the Michelangelo of murder.	我只想说，先生，能够站在传奇人物德米特里·沃尔科夫面前，是我的荣幸。毫无疑问，您就是杀人界的米开朗基罗。		
10309	IDS_DIALOGUE_10309	dialogue	CRES.DLL	to2:678	Well, that's very kind of you.	你太客气了。		
10312	IDS_DIALOGUE_10312	dialogue	CRES.DLL	to2:679	Monsieur Volkov, tell me who did this to you and I shall exact terrible vengeance.	沃尔科夫先生，请告诉我是谁把您害成这样，我一定让他遭到可怕的报复。		
10313	IDS_DIALOGUE_10313	dialogue	CRES.DLL	to2:680	It was a skiing accident.	是滑雪事故。		
10314	IDS_DIALOGUE_10314	dialogue	CRES.DLL	to2:681	Oh, I see.	哦，明白了。		
10315	IDS_DIALOGUE_10315	dialogue	CRES.DLL	to2:682	Now then. You're probably wondering why I've summoned one of the world's most dangerous contract killers on such short notice.	那么，你大概在想，我为什么这么匆忙地召来世界上最危险的职业杀手之一。		
10316	IDS_DIALOGUE_10316	dialogue	CRES.DLL	to2:683	Because you want me to kill someone?	因为您想让我杀个人？		
10317	IDS_DIALOGUE_10317	dialogue	CRES.DLL	to2:684	Not just someone.  I want you to kill Cate Archer.	不是普通人，我要你杀掉凯特·阿彻。		
10318	IDS_DIALOGUE_10318	dialogue	CRES.DLL	to2:685	How do I convince them to hire me?	我要怎么说服他们雇用我？		
10319	IDS_DIALOGUE_10319	dialogue	CRES.DLL	to2:686	Demonstrate your value to them. Maybe they need a maid.	向他们证明你的价值。也许他们正缺一个女佣。		
10320	IDS_DIALOGUE_10320	dialogue	CRES.DLL	to2:691	We're being watched.	有人在监视我们。		
10321	IDS_DIALOGUE_10321	dialogue	CRES.DLL	to2:692	Right. I'll stay here. You grab him and find out what he's after.	好，我留在这里。你去抓住他，问清楚他的目的。		
10322	IDS_DIALOGUE_10322	dialogue	CRES.DLL	to2:693	My pleasure.	乐意效劳。		
10323	IDS_DIALOGUE_10323	dialogue	CRES.DLL	to2:694	Careful.	小心。		
10324	IDS_DIALOGUE_10324	dialogue	CRES.DLL	to2:695	Who are you?	你是谁？		
10325	IDS_DIALOGUE_10325	dialogue	CRES.DLL	to2:696	Kamal sent me to meet you.	卡马尔派我来接你。		
10326	IDS_DIALOGUE_10326	dialogue	CRES.DLL	to2:697	Why didn't you introduce yourself?	你为什么不先表明身份？		
10327	IDS_DIALOGUE_10327	dialogue	CRES.DLL	to2:698	I thought I was being followed.	我以为有人跟踪我。		
10328	IDS_DIALOGUE_10328	dialogue	CRES.DLL	to2:699	Kamal is waiting for you at the... gasp.	卡马尔正在……呃。		
10329	IDS_DIALOGUE_10329	dialogue	CRES.DLL	to2:700	I said grab him, not stab him.	我是让你抓住他，不是捅他。		
10330	IDS_DIALOGUE_10330	dialogue	CRES.DLL	to2:701	He was about to tell me where to meet Kamal.	他刚才正准备告诉我去哪里见卡马尔。		
10331	IDS_DIALOGUE_10331	dialogue	CRES.DLL	to2:702	Not a problem. Kamal said he'd wear a pink carnation so you'd recognize him.	没问题。卡马尔说他会戴一朵粉色康乃馨，好让你认出他。		
10332	IDS_DIALOGUE_10332	dialogue	CRES.DLL	to2:703	Me?	我去？		
10333	IDS_DIALOGUE_10333	dialogue	CRES.DLL	to2:704	I can't afford to be seen.	我不能被人看见。		
10334	IDS_DIALOGUE_10334	dialogue	CRES.DLL	to2:705	You there!	你，站住！		
10335	IDS_DIALOGUE_10335	dialogue	CRES.DLL	to2:706	I'll handle this. You look for Kamal.	这里交给我，你去找卡马尔。		
10336	IDS_DIALOGUE_10336	dialogue	CRES.DLL	to2:711	How will I find you?	我怎么找到你？		
10337	IDS_DIALOGUE_10337	dialogue	CRES.DLL	to2:712	It's not like I blend in.	我这模样又不可能混在人群里。		
10340	IDS_DIALOGUE_10340	dialogue	CRES.DLL	to2:713	Tell us where he is!	告诉我们他在哪里！		
10341	IDS_DIALOGUE_10341	dialogue	CRES.DLL	to2:714	I'll never talk!	我绝不会开口！		
10342	IDS_DIALOGUE_10342	dialogue	CRES.DLL	to2:715	Then you'll die!!!	那你就去死吧！！！		
10343	IDS_DIALOGUE_10343	dialogue	CRES.DLL	to2:716	Look out!	小心！		
10344	IDS_DIALOGUE_10344	dialogue	CRES.DLL	to2:717	Ah, there you are! I was beginning to worry.	啊，你终于来了！我都开始担心了。		
10345	IDS_DIALOGUE_10345	dialogue	CRES.DLL	to2:718	This map shows the location H.A.R.M.'s hideout. I left a package for you in a newspaper box near there.	这张地图标出了H.A.R.M.藏身处的位置。我在附近的报箱里给你留了一个包裹。		
10346	IDS_DIALOGUE_10346	dialogue	CRES.DLL	to2:719	Oh, before I forget, you'll probably need some money to get by Crazy Harij. Fifty rupees should be enough.	哦，差点忘了。你大概还需要点钱才能通过疯狂哈里吉那一关，五十卢比应该够了。		
10347	IDS_DIALOGUE_10347	dialogue	CRES.DLL	to2:720	You want through? Fifty rupees.	想过去？五十卢比。		
10348	IDS_DIALOGUE_10348	dialogue	CRES.DLL	to2:721	No one passes without paying Harij.	不给哈里吉钱，谁也不许通过。		
10349	IDS_DIALOGUE_10349	dialogue	CRES.DLL	to2:722	Don't make Harij angry.	别惹哈里吉生气。		
10350	IDS_DIALOGUE_10350	dialogue	CRES.DLL	to2:723	I've told you MANY times: fifty rupees if you want through this gate.	我已经告诉你很多次了：想通过这扇门，就交五十卢比。		
10351	IDS_DIALOGUE_10351	dialogue	CRES.DLL	to2:724	You may pass.	你可以过去了。		
10352	IDS_DIALOGUE_10352	dialogue	CRES.DLL	to2:729	If I catch you charging tolls again, I'll arrest you. I swear it.	要是再让我发现你私自收过路费，我就逮捕你。我说到做到。		
10353	IDS_DIALOGUE_10353	dialogue	CRES.DLL	to2:730	It's my gate.	这是我的门。		
10354	IDS_DIALOGUE_10354	dialogue	CRES.DLL	to2:731	No! No! It's NOT your gate. I'm warning you!	不！不是！这不是你的门，我警告你！		
10355	IDS_DIALOGUE_10355	dialogue	CRES.DLL	to2:732	Now get out of my sight.	现在从我眼前消失。		
10356	IDS_DIALOGUE_10356	dialogue	CRES.DLL	to2:733	Hello?	喂？		
